folder,filename,class,color,size,texture,variant
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_bumpy_01_brown.png,bumpy,brown,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_bumpy_01_black.png,bumpy,black,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_bumpy_01_gray.png,bumpy,gray,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_red.png,bumpy,red,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_green.png,bumpy,green,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_blue.png,bumpy,blue,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_yellow.png,bumpy,yellow,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_orange.png,bumpy,orange,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_purple.png,bumpy,purple,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_pink.png,bumpy,pink,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_brown.png,bumpy,brown,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_black.png,bumpy,black,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_bumpy_02_gray.png,bumpy,gray,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_red.png,smooth,red,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_green.png,smooth,green,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_blue.png,smooth,blue,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_yellow.png,smooth,yellow,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_orange.png,smooth,orange,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_purple.png,smooth,purple,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_pink.png,smooth,pink,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_brown.png,smooth,brown,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_black.png,smooth,black,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,1.0,,,jack-o-lantern_small_smooth_01_gray.png,smooth,gray,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_red.png,smooth,red,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_green.png,smooth,green,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_blue.png,smooth,blue,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_yellow.png,smooth,yellow,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_orange.png,smooth,orange,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_purple.png,smooth,purple,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_pink.png,smooth,pink,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_brown.png,smooth,brown,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_black.png,smooth,black,jack-o-lantern
jack-o-lantern_color,,,,,,,,small,,2.0,,,jack-o-lantern_small_smooth_02_gray.png,smooth,gray,jack-o-lantern
keyboard_color,keyboard_large_bumpy_01_red.png,keyboard,red,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_green.png,keyboard,green,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_blue.png,keyboard,blue,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_yellow.png,keyboard,yellow,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_orange.png,keyboard,orange,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_purple.png,keyboard,purple,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_pink.png,keyboard,pink,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_brown.png,keyboard,brown,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_black.png,keyboard,black,large,bumpy,1
keyboard_color,keyboard_large_bumpy_01_gray.png,keyboard,gray,large,bumpy,1
keyboard_color,keyboard_large_bumpy_02_red.png,keyboard,red,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_green.png,keyboard,green,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_blue.png,keyboard,blue,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_yellow.png,keyboard,yellow,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_orange.png,keyboard,orange,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_purple.png,keyboard,purple,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_pink.png,keyboard,pink,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_brown.png,keyboard,brown,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_black.png,keyboard,black,large,bumpy,2
keyboard_color,keyboard_large_bumpy_02_gray.png,keyboard,gray,large,bumpy,2
keyboard_color,keyboard_large_smooth_01_red.png,keyboard,red,large,smooth,1
keyboard_color,keyboard_large_smooth_01_green.png,keyboard,green,large,smooth,1
keyboard_color,keyboard_large_smooth_01_blue.png,keyboard,blue,large,smooth,1
keyboard_color,keyboard_large_smooth_01_yellow.png,keyboard,yellow,large,smooth,1
keyboard_color,keyboard_large_smooth_01_orange.png,keyboard,orange,large,smooth,1
keyboard_color,keyboard_large_smooth_01_purple.png,keyboard,purple,large,smooth,1
keyboard_color,keyboard_large_smooth_01_pink.png,keyboard,pink,large,smooth,1
keyboard_color,keyboard_large_smooth_01_brown.png,keyboard,brown,large,smooth,1
keyboard_color,keyboard_large_smooth_01_black.png,keyboard,black,large,smooth,1
keyboard_color,keyboard_large_smooth_01_gray.png,keyboard,gray,large,smooth,1
keyboard_color,keyboard_large_smooth_02_red.png,keyboard,red,large,smooth,2
keyboard_color,keyboard_large_smooth_02_green.png,keyboard,green,large,smooth,2
keyboard_color,keyboard_large_smooth_02_blue.png,keyboard,blue,large,smooth,2
keyboard_color,keyboard_large_smooth_02_yellow.png,keyboard,yellow,large,smooth,2
keyboard_color,keyboard_large_smooth_02_orange.png,keyboard,orange,large,smooth,2
keyboard_color,keyboard_large_smooth_02_purple.png,keyboard,purple,large,smooth,2
keyboard_color,keyboard_large_smooth_02_pink.png,keyboard,pink,large,smooth,2
keyboard_color,keyboard_large_smooth_02_brown.png,keyboard,brown,large,smooth,2
keyboard_color,keyboard_large_smooth_02_black.png,keyboard,black,large,smooth,2
keyboard_color,keyboard_large_smooth_02_gray.png,keyboard,gray,large,smooth,2
keyboard_color,keyboard_medium_bumpy_01_red.png,keyboard,red,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_green.png,keyboard,green,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_blue.png,keyboard,blue,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_yellow.png,keyboard,yellow,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_orange.png,keyboard,orange,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_purple.png,keyboard,purple,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_pink.png,keyboard,pink,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_brown.png,keyboard,brown,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_black.png,keyboard,black,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_01_gray.png,keyboard,gray,medium,bumpy,1
keyboard_color,keyboard_medium_bumpy_02_red.png,keyboard,red,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_green.png,keyboard,green,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_blue.png,keyboard,blue,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_yellow.png,keyboard,yellow,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_orange.png,keyboard,orange,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_purple.png,keyboard,purple,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_pink.png,keyboard,pink,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_brown.png,keyboard,brown,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_black.png,keyboard,black,medium,bumpy,2
keyboard_color,keyboard_medium_bumpy_02_gray.png,keyboard,gray,medium,bumpy,2
keyboard_color,keyboard_medium_smooth_01_red.png,keyboard,red,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_green.png,keyboard,green,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_blue.png,keyboard,blue,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_yellow.png,keyboard,yellow,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_orange.png,keyboard,orange,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_purple.png,keyboard,purple,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_pink.png,keyboard,pink,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_brown.png,keyboard,brown,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_black.png,keyboard,black,medium,smooth,1
keyboard_color,keyboard_medium_smooth_01_gray.png,keyboard,gray,medium,smooth,1
keyboard_color,keyboard_medium_smooth_02_red.png,keyboard,red,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_green.png,keyboard,green,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_blue.png,keyboard,blue,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_yellow.png,keyboard,yellow,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_orange.png,keyboard,orange,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_purple.png,keyboard,purple,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_pink.png,keyboard,pink,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_brown.png,keyboard,brown,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_black.png,keyboard,black,medium,smooth,2
keyboard_color,keyboard_medium_smooth_02_gray.png,keyboard,gray,medium,smooth,2
keyboard_color,keyboard_small_bumpy_01_red.png,keyboard,red,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_green.png,keyboard,green,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_blue.png,keyboard,blue,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_yellow.png,keyboard,yellow,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_orange.png,keyboard,orange,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_purple.png,keyboard,purple,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_pink.png,keyboard,pink,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_brown.png,keyboard,brown,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_black.png,keyboard,black,small,bumpy,1
keyboard_color,keyboard_small_bumpy_01_gray.png,keyboard,gray,small,bumpy,1
keyboard_color,keyboard_small_bumpy_02_red.png,keyboard,red,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_green.png,keyboard,green,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_blue.png,keyboard,blue,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_yellow.png,keyboard,yellow,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_orange.png,keyboard,orange,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_purple.png,keyboard,purple,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_pink.png,keyboard,pink,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_brown.png,keyboard,brown,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_black.png,keyboard,black,small,bumpy,2
keyboard_color,keyboard_small_bumpy_02_gray.png,keyboard,gray,small,bumpy,2
keyboard_color,keyboard_small_smooth_01_red.png,keyboard,red,small,smooth,1
keyboard_color,keyboard_small_smooth_01_green.png,keyboard,green,small,smooth,1
keyboard_color,keyboard_small_smooth_01_blue.png,keyboard,blue,small,smooth,1
keyboard_color,keyboard_small_smooth_01_yellow.png,keyboard,yellow,small,smooth,1
keyboard_color,keyboard_small_smooth_01_orange.png,keyboard,orange,small,smooth,1
keyboard_color,keyboard_small_smooth_01_purple.png,keyboard,purple,small,smooth,1
keyboard_color,keyboard_small_smooth_01_pink.png,keyboard,pink,small,smooth,1
keyboard_color,keyboard_small_smooth_01_brown.png,keyboard,brown,small,smooth,1
keyboard_color,keyboard_small_smooth_01_black.png,keyboard,black,small,smooth,1
keyboard_color,keyboard_small_smooth_01_gray.png,keyboard,gray,small,smooth,1
keyboard_color,keyboard_small_smooth_02_red.png,keyboard,red,small,smooth,2
keyboard_color,keyboard_small_smooth_02_green.png,keyboard,green,small,smooth,2
keyboard_color,keyboard_small_smooth_02_blue.png,keyboard,blue,small,smooth,2
keyboard_color,keyboard_small_smooth_02_yellow.png,keyboard,yellow,small,smooth,2
keyboard_color,keyboard_small_smooth_02_orange.png,keyboard,orange,small,smooth,2
keyboard_color,keyboard_small_smooth_02_purple.png,keyboard,purple,small,smooth,2
keyboard_color,keyboard_small_smooth_02_pink.png,keyboard,pink,small,smooth,2
keyboard_color,keyboard_small_smooth_02_brown.png,keyboard,brown,small,smooth,2
keyboard_color,keyboard_small_smooth_02_black.png,keyboard,black,small,smooth,2
keyboard_color,keyboard_small_smooth_02_gray.png,keyboard,gray,small,smooth,2
lantern_color,lantern_large_bumpy_01_red.png,lantern,red,large,bumpy,1
lantern_color,lantern_large_bumpy_01_green.png,lantern,green,large,bumpy,1
lantern_color,lantern_large_bumpy_01_blue.png,lantern,blue,large,bumpy,1
lantern_color,lantern_large_bumpy_01_yellow.png,lantern,yellow,large,bumpy,1
lantern_color,lantern_large_bumpy_01_orange.png,lantern,orange,large,bumpy,1
lantern_color,lantern_large_bumpy_01_purple.png,lantern,purple,large,bumpy,1
lantern_color,lantern_large_bumpy_01_pink.png,lantern,pink,large,bumpy,1
lantern_color,lantern_large_bumpy_01_brown.png,lantern,brown,large,bumpy,1
lantern_color,lantern_large_bumpy_01_black.png,lantern,black,large,bumpy,1
lantern_color,lantern_large_bumpy_01_gray.png,lantern,gray,large,bumpy,1
lantern_color,lantern_large_bumpy_02_red.png,lantern,red,large,bumpy,2
lantern_color,lantern_large_bumpy_02_green.png,lantern,green,large,bumpy,2
lantern_color,lantern_large_bumpy_02_blue.png,lantern,blue,large,bumpy,2
lantern_color,lantern_large_bumpy_02_yellow.png,lantern,yellow,large,bumpy,2
lantern_color,lantern_large_bumpy_02_orange.png,lantern,orange,large,bumpy,2
lantern_color,lantern_large_bumpy_02_purple.png,lantern,purple,large,bumpy,2
lantern_color,lantern_large_bumpy_02_pink.png,lantern,pink,large,bumpy,2
lantern_color,lantern_large_bumpy_02_brown.png,lantern,brown,large,bumpy,2
lantern_color,lantern_large_bumpy_02_black.png,lantern,black,large,bumpy,2
lantern_color,lantern_large_bumpy_02_gray.png,lantern,gray,large,bumpy,2
lantern_color,lantern_large_smooth_01_red.png,lantern,red,large,smooth,1
lantern_color,lantern_large_smooth_01_green.png,lantern,green,large,smooth,1
lantern_color,lantern_large_smooth_01_blue.png,lantern,blue,large,smooth,1
lantern_color,lantern_large_smooth_01_yellow.png,lantern,yellow,large,smooth,1
lantern_color,lantern_large_smooth_01_orange.png,lantern,orange,large,smooth,1
lantern_color,lantern_large_smooth_01_purple.png,lantern,purple,large,smooth,1
lantern_color,lantern_large_smooth_01_pink.png,lantern,pink,large,smooth,1
lantern_color,lantern_large_smooth_01_brown.png,lantern,brown,large,smooth,1
lantern_color,lantern_large_smooth_01_black.png,lantern,black,large,smooth,1
lantern_color,lantern_large_smooth_01_gray.png,lantern,gray,large,smooth,1
lantern_color,lantern_large_smooth_02_red.png,lantern,red,large,smooth,2
lantern_color,lantern_large_smooth_02_green.png,lantern,green,large,smooth,2
lantern_color,lantern_large_smooth_02_blue.png,lantern,blue,large,smooth,2
lantern_color,lantern_large_smooth_02_yellow.png,lantern,yellow,large,smooth,2
lantern_color,lantern_large_smooth_02_orange.png,lantern,orange,large,smooth,2
lantern_color,lantern_large_smooth_02_purple.png,lantern,purple,large,smooth,2
lantern_color,lantern_large_smooth_02_pink.png,lantern,pink,large,smooth,2
lantern_color,lantern_large_smooth_02_brown.png,lantern,brown,large,smooth,2
lantern_color,lantern_large_smooth_02_black.png,lantern,black,large,smooth,2
lantern_color,lantern_large_smooth_02_gray.png,lantern,gray,large,smooth,2
lantern_color,lantern_medium_bumpy_01_red.png,lantern,red,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_green.png,lantern,green,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_blue.png,lantern,blue,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_yellow.png,lantern,yellow,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_orange.png,lantern,orange,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_purple.png,lantern,purple,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_pink.png,lantern,pink,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_brown.png,lantern,brown,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_black.png,lantern,black,medium,bumpy,1
lantern_color,lantern_medium_bumpy_01_gray.png,lantern,gray,medium,bumpy,1
lantern_color,lantern_medium_bumpy_02_red.png,lantern,red,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_green.png,lantern,green,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_blue.png,lantern,blue,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_yellow.png,lantern,yellow,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_orange.png,lantern,orange,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_purple.png,lantern,purple,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_pink.png,lantern,pink,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_brown.png,lantern,brown,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_black.png,lantern,black,medium,bumpy,2
lantern_color,lantern_medium_bumpy_02_gray.png,lantern,gray,medium,bumpy,2
lantern_color,lantern_medium_smooth_01_red.png,lantern,red,medium,smooth,1
lantern_color,lantern_medium_smooth_01_green.png,lantern,green,medium,smooth,1
lantern_color,lantern_medium_smooth_01_blue.png,lantern,blue,medium,smooth,1
lantern_color,lantern_medium_smooth_01_yellow.png,lantern,yellow,medium,smooth,1
lantern_color,lantern_medium_smooth_01_orange.png,lantern,orange,medium,smooth,1
lantern_color,lantern_medium_smooth_01_purple.png,lantern,purple,medium,smooth,1
lantern_color,lantern_medium_smooth_01_pink.png,lantern,pink,medium,smooth,1
lantern_color,lantern_medium_smooth_01_brown.png,lantern,brown,medium,smooth,1
lantern_color,lantern_medium_smooth_01_black.png,lantern,black,medium,smooth,1
lantern_color,lantern_medium_smooth_01_gray.png,lantern,gray,medium,smooth,1
lantern_color,lantern_medium_smooth_02_red.png,lantern,red,medium,smooth,2
lantern_color,lantern_medium_smooth_02_green.png,lantern,green,medium,smooth,2
lantern_color,lantern_medium_smooth_02_blue.png,lantern,blue,medium,smooth,2
lantern_color,lantern_medium_smooth_02_yellow.png,lantern,yellow,medium,smooth,2
lantern_color,lantern_medium_smooth_02_orange.png,lantern,orange,medium,smooth,2
lantern_color,lantern_medium_smooth_02_purple.png,lantern,purple,medium,smooth,2
lantern_color,lantern_medium_smooth_02_pink.png,lantern,pink,medium,smooth,2
lantern_color,lantern_medium_smooth_02_brown.png,lantern,brown,medium,smooth,2
lantern_color,lantern_medium_smooth_02_black.png,lantern,black,medium,smooth,2
lantern_color,lantern_medium_smooth_02_gray.png,lantern,gray,medium,smooth,2
lantern_color,lantern_small_bumpy_01_red.png,lantern,red,small,bumpy,1
lantern_color,lantern_small_bumpy_01_green.png,lantern,green,small,bumpy,1
lantern_color,lantern_small_bumpy_01_blue.png,lantern,blue,small,bumpy,1
lantern_color,lantern_small_bumpy_01_yellow.png,lantern,yellow,small,bumpy,1
lantern_color,lantern_small_bumpy_01_orange.png,lantern,orange,small,bumpy,1
lantern_color,lantern_small_bumpy_01_purple.png,lantern,purple,small,bumpy,1
lantern_color,lantern_small_bumpy_01_pink.png,lantern,pink,small,bumpy,1
lantern_color,lantern_small_bumpy_01_brown.png,lantern,brown,small,bumpy,1
lantern_color,lantern_small_bumpy_01_black.png,lantern,black,small,bumpy,1
lantern_color,lantern_small_bumpy_01_gray.png,lantern,gray,small,bumpy,1
lantern_color,lantern_small_bumpy_02_red.png,lantern,red,small,bumpy,2
lantern_color,lantern_small_bumpy_02_green.png,lantern,green,small,bumpy,2
lantern_color,lantern_small_bumpy_02_blue.png,lantern,blue,small,bumpy,2
lantern_color,lantern_small_bumpy_02_yellow.png,lantern,yellow,small,bumpy,2
lantern_color,lantern_small_bumpy_02_orange.png,lantern,orange,small,bumpy,2
lantern_color,lantern_small_bumpy_02_purple.png,lantern,purple,small,bumpy,2
lantern_color,lantern_small_bumpy_02_pink.png,lantern,pink,small,bumpy,2
lantern_color,lantern_small_bumpy_02_brown.png,lantern,brown,small,bumpy,2
lantern_color,lantern_small_bumpy_02_black.png,lantern,black,small,bumpy,2
lantern_color,lantern_small_bumpy_02_gray.png,lantern,gray,small,bumpy,2
lantern_color,lantern_small_smooth_01_red.png,lantern,red,small,smooth,1
lantern_color,lantern_small_smooth_01_green.png,lantern,green,small,smooth,1
lantern_color,lantern_small_smooth_01_blue.png,lantern,blue,small,smooth,1
lantern_color,lantern_small_smooth_01_yellow.png,lantern,yellow,small,smooth,1
lantern_color,lantern_small_smooth_01_orange.png,lantern,orange,small,smooth,1
lantern_color,lantern_small_smooth_01_purple.png,lantern,purple,small,smooth,1
lantern_color,lantern_small_smooth_01_pink.png,lantern,pink,small,smooth,1
lantern_color,lantern_small_smooth_01_brown.png,lantern,brown,small,smooth,1
lantern_color,lantern_small_smooth_01_black.png,lantern,black,small,smooth,1
lantern_color,lantern_small_smooth_01_gray.png,lantern,gray,small,smooth,1
lantern_color,lantern_small_smooth_02_red.png,lantern,red,small,smooth,2
lantern_color,lantern_small_smooth_02_green.png,lantern,green,small,smooth,2
lantern_color,lantern_small_smooth_02_blue.png,lantern,blue,small,smooth,2
lantern_color,lantern_small_smooth_02_yellow.png,lantern,yellow,small,smooth,2
lantern_color,lantern_small_smooth_02_orange.png,lantern,orange,small,smooth,2
lantern_color,lantern_small_smooth_02_purple.png,lantern,purple,small,smooth,2
lantern_color,lantern_small_smooth_02_pink.png,lantern,pink,small,smooth,2
lantern_color,lantern_small_smooth_02_brown.png,lantern,brown,small,smooth,2
lantern_color,lantern_small_smooth_02_black.png,lantern,black,small,smooth,2
lantern_color,lantern_small_smooth_02_gray.png,lantern,gray,small,smooth,2
lei_color,lei_large_bumpy_01_red.png,lei,red,large,bumpy,1
lei_color,lei_large_bumpy_01_green.png,lei,green,large,bumpy,1
lei_color,lei_large_bumpy_01_blue.png,lei,blue,large,bumpy,1
lei_color,lei_large_bumpy_01_yellow.png,lei,yellow,large,bumpy,1
lei_color,lei_large_bumpy_01_orange.png,lei,orange,large,bumpy,1
lei_color,lei_large_bumpy_01_purple.png,lei,purple,large,bumpy,1
lei_color,lei_large_bumpy_01_pink.png,lei,pink,large,bumpy,1
lei_color,lei_large_bumpy_01_brown.png,lei,brown,large,bumpy,1
lei_color,lei_large_bumpy_01_black.png,lei,black,large,bumpy,1
lei_color,lei_large_bumpy_01_gray.png,lei,gray,large,bumpy,1
lei_color,lei_large_bumpy_02_red.png,lei,red,large,bumpy,2
lei_color,lei_large_bumpy_02_green.png,lei,green,large,bumpy,2
lei_color,lei_large_bumpy_02_blue.png,lei,blue,large,bumpy,2
lei_color,lei_large_bumpy_02_yellow.png,lei,yellow,large,bumpy,2
lei_color,lei_large_bumpy_02_orange.png,lei,orange,large,bumpy,2
lei_color,lei_large_bumpy_02_purple.png,lei,purple,large,bumpy,2
lei_color,lei_large_bumpy_02_pink.png,lei,pink,large,bumpy,2
lei_color,lei_large_bumpy_02_brown.png,lei,brown,large,bumpy,2
lei_color,lei_large_bumpy_02_black.png,lei,black,large,bumpy,2
lei_color,lei_large_bumpy_02_gray.png,lei,gray,large,bumpy,2
lei_color,lei_large_smooth_01_red.png,lei,red,large,smooth,1
lei_color,lei_large_smooth_01_green.png,lei,green,large,smooth,1
lei_color,lei_large_smooth_01_blue.png,lei,blue,large,smooth,1
lei_color,lei_large_smooth_01_yellow.png,lei,yellow,large,smooth,1
lei_color,lei_large_smooth_01_orange.png,lei,orange,large,smooth,1
lei_color,lei_large_smooth_01_purple.png,lei,purple,large,smooth,1
lei_color,lei_large_smooth_01_pink.png,lei,pink,large,smooth,1
lei_color,lei_large_smooth_01_brown.png,lei,brown,large,smooth,1
lei_color,lei_large_smooth_01_black.png,lei,black,large,smooth,1
lei_color,lei_large_smooth_01_gray.png,lei,gray,large,smooth,1
lei_color,lei_large_smooth_02_red.png,lei,red,large,smooth,2
lei_color,lei_large_smooth_02_green.png,lei,green,large,smooth,2
lei_color,lei_large_smooth_02_blue.png,lei,blue,large,smooth,2
lei_color,lei_large_smooth_02_yellow.png,lei,yellow,large,smooth,2
lei_color,lei_large_smooth_02_orange.png,lei,orange,large,smooth,2
lei_color,lei_large_smooth_02_purple.png,lei,purple,large,smooth,2
lei_color,lei_large_smooth_02_pink.png,lei,pink,large,smooth,2
lei_color,lei_large_smooth_02_brown.png,lei,brown,large,smooth,2
lei_color,lei_large_smooth_02_black.png,lei,black,large,smooth,2
lei_color,lei_large_smooth_02_gray.png,lei,gray,large,smooth,2
lei_color,lei_medium_bumpy_01_red.png,lei,red,medium,bumpy,1
lei_color,lei_medium_bumpy_01_green.png,lei,green,medium,bumpy,1
lei_color,lei_medium_bumpy_01_blue.png,lei,blue,medium,bumpy,1
lei_color,lei_medium_bumpy_01_yellow.png,lei,yellow,medium,bumpy,1
lei_color,lei_medium_bumpy_01_orange.png,lei,orange,medium,bumpy,1
lei_color,lei_medium_bumpy_01_purple.png,lei,purple,medium,bumpy,1
lei_color,lei_medium_bumpy_01_pink.png,lei,pink,medium,bumpy,1
lei_color,lei_medium_bumpy_01_brown.png,lei,brown,medium,bumpy,1
lei_color,lei_medium_bumpy_01_black.png,lei,black,medium,bumpy,1
lei_color,lei_medium_bumpy_01_gray.png,lei,gray,medium,bumpy,1
lei_color,lei_medium_bumpy_02_red.png,lei,red,medium,bumpy,2
lei_color,lei_medium_bumpy_02_green.png,lei,green,medium,bumpy,2
lei_color,lei_medium_bumpy_02_blue.png,lei,blue,medium,bumpy,2
lei_color,lei_medium_bumpy_02_yellow.png,lei,yellow,medium,bumpy,2
lei_color,lei_medium_bumpy_02_orange.png,lei,orange,medium,bumpy,2
